,Q14_hrs_all_jobs,Q2_Health,Q49_gender,Q50_age,Q3_Income_vs_5yr_ago,avg_hours_worked,avg_hours_worked_men,avg_hours_worked_women,Q4_Income_vs_5yr_fut,Q11_why_other_job,Q33_have_right_edu,Q62_ever_incarcerated,Q64_personal_income_cleaned,Q65_household_income_cleaned,statename,region
8101,60,4,1,50,3,39.2,41.5,36.7,3,,1,0,150000,182000,North Carolina,South Region
8102,40,3,1,46,3,39.1,42,36,3,,1,0,115000,280000,New York,Northeast Region
8104,50,4,2,37,3,40.6,43.3,37.4,3,,1,0,60000,250000,Texas,South Region
8105,8,5,1,49,2,40.6,43.3,37.4,3,,1,0,80000,87000,Texas,South Region
8106,60,5,1,51,3,38.9,41.8,35.7,3,2,1,1,,,Pennsylvania,Northeast Region
8107,40,3,2,40,2,39.7,42.7,35.9,2,,1,1,25000,35000,Nevada,West Region
8108,36,3,1,32,2,38.2,39.9,36.6,3,,0,0,80000,80000,Pennsylvania,Northeast Region
8109,5,4,1,40,3,38.7,40.6,36.6,3,,1,0,150000,160000,California,West Region
8110,80,4,2,53,3,39.4,41.8,36.6,1,1,1,0,50000,75000,Tennessee,South Region
8111,41,4,2,57,3,38.4,40.9,35.6,2,,0,0,29000,50000,Texas,South Region
8112,40,3,1,53,2,38.6,40.9,35.7,3,,1,0,75000,120000,California,West Region
8113,55,5,2,28,3,42.7,47.1,37,3,2,1,0,,,Oklahoma,South Region
8115,45,4,2,51,3,37.4,39.6,35.1,3,,1,0,135000,230000,New York,Northeast Region
8117,27,2,2,18,1,37.2,39.6,34.5,3,1,0,0,15000,25000,New York,Northeast Region
8118,40,4,2,36,3,38.6,41.3,35.4,3,,1,0,130000,260000,Washington,West Region
8119,40,3,1,52,3,39.1,41.5,36.5,1,,1,0,80000,80000,Iowa,Midwest Region
8121,40,3,2,54,3,40.3,43.6,36,3,,1,0,26000,80000,West Virginia,South Region
8124,40,3,2,62,3,39.8,42.2,36.9,2,,1,0,39000,129000,Arkansas,South Region
8126,40,4,2,40,3,39.9,42.5,37,3,,1,0,46000,110000,Tennessee,South Region
8127,40,2,2,34,2,36.3,37.8,34.6,2,,1,0,29500,41500,New Mexico,West Region
8129,60,2,1,44,3,38.4,41.5,34.9,3,,0,0,125000,170000,Pennsylvania,Northeast Region
8130,55,4,1,53,3,37.8,40.7,34.7,3,4,1,0,155000,300000,Wisconsin,Midwest Region
8131,50,4,1,35,3,37,39,35,3,,0,0,65000,65000,Minnesota,Midwest Region
8133,40,2,2,28,3,38.1,40.4,35.5,3,,1,0,,,California,West Region
8134,65,3,1,40,3,37.1,39,35.2,3,2,1,0,55000,55000,New Jersey,Northeast Region
8136,35,4,1,60,3,38.2,40.7,35.1,3,2,1,0,120000,180000,California,West Region
8137,40,4,1,28,3,39.5,41.6,37.1,3,,1,0,80000,80000,Virginia,South Region
8139,60,4,1,50,3,36.9,39.2,34.2,2,,1,0,350000,400000,Texas,South Region
8141,40,4,2,34,3,38.8,40.9,36.4,3,,1,0,66000,66000,Washington,West Region
8142,48,4,1,30,3,38.2,40.3,36.2,3,2,1,0,46000,46000,Florida,South Region
8143,40,2,2,57,3,37.5,39.4,35.5,3,,0,1,33600,83040,Arizona,West Region
8144,41,4,2,22,3,39.5,42.6,36,1,4,0,0,26000,26000,Wisconsin,Midwest Region
8145,50,4,1,26,3,37.4,40.3,34.4,3,,0,0,118000,118000,Massachusetts,Northeast Region
8147,45,4,1,61,3,38.6,41.8,35.1,3,,1,0,64000,64000,Wisconsin,Midwest Region
8149,45,3,2,38,3,39.5,41.6,37.1,3,,0,0,115000,115000,Virginia,South Region
8150,50,3,1,35,2,40.4,42.7,37.5,2,,0,0,240000,240000,Texas,South Region
8151,8,4,1,74,2,39,41.8,35.9,1,,1,0,4000,16000,Pennsylvania,Northeast Region
8156,45,4,1,,2,38.5,40.6,36.4,3,,0,0,,,Missouri,Midwest Region
8157,40,3,1,23,3,38.7,40.6,36.6,3,,1,0,58000,106000,California,West Region
8158,40,4,1,,3,38.5,41.5,35.5,1,4,1,0,,,Massachusetts,Northeast Region
8159,40,4,1,47,3,38.7,40.5,36.9,2,,1,0,250000,250000,New York,Northeast Region
8160,40,3,2,22,3,38.6,40.5,36.5,3,,0,0,29000,29000,Illinois,Midwest Region
8162,40,2,1,61,3,39.9,42,37.4,1,,1,0,114000,190000,Texas,South Region
8163,57,4,1,31,3,38.7,41.3,35.8,2,,1,0,50000,50000,Arkansas,South Region
8164,40,4,2,25,3,38.2,40.3,35.9,3,,1,0,70000,70000,Minnesota,Midwest Region
8165,50,3,1,49,3,38.4,41.3,35.2,3,,1,0,105000,205000,New York,Northeast Region
8166,50,5,2,55,2,38.6,40.5,36.6,2,4,1,0,160000,160000,Florida,South Region
8167,55,5,1,37,3,39.8,43,36,3,,1,0,100000,100000,Colorado,West Region
8168,40,2,1,58,3,38.1,40.4,35.5,2,,1,0,110000,110000,California,West Region
8172,40,5,1,32,1,38.6,40.9,35.7,3,,1,0,25000,25000,California,West Region
8173,45,5,1,69,3,37.6,39.5,35,1,4,1,0,47000,47000,Ohio,Midwest Region
8174,40,5,1,63,3,37.4,39.2,35.5,1,,1,0,93000,105000,California,West Region
8176,30,3,2,62,2,38.3,40.6,35.9,2,,1,0,0,,Florida,South Region
8177,40,3,1,45,3,38.6,40.9,35.7,3,,1,0,,,California,West Region
8178,35,4,2,66,3,37.9,41.1,33.8,2,2,1,1,11000,24000,Ohio,Midwest Region
8179,6,4,2,71,3,37.5,40.3,34.6,3,2,1,0,30000,200000,Massachusetts,Northeast Region
8180,30,5,1,60,2,38.8,41,36.4,2,,1,0,40000,200000,Nebraska,Midwest Region
8182,60,5,1,62,3,39.8,41.8,37.4,3,,1,0,50000,100000,Texas,South Region
8183,35,3,1,61,3,38.1,40.4,35.4,1,,1,0,145000,200000,California,West Region
8184,50,4,2,35,3,38.6,40.5,36.5,3,1,1,0,66000,130000,Illinois,Midwest Region
8185,4,5,3,,1,38.6,41.4,35.1,3,,0,0,,,Illinois,Midwest Region
8186,38,3,1,31,3,38.5,41,35.9,3,,1,0,,,Michigan,Midwest Region
8187,60,4,1,50,3,38.9,41.4,36.2,3,,1,0,190000,190000,Kansas,Midwest Region
8188,40,4,1,37,3,38.8,40.7,36.7,3,,1,0,35000,80000,Arizona,West Region
8189,44,3,1,57,3,40,42.4,37.4,3,,1,0,152000,205000,Texas,South Region
8190,40,5,1,56,3,37.9,40.8,34.9,3,,1,0,150000,170000,Massachusetts,Northeast Region
8192,40,4,3,63,3,38.1,40.4,35.7,1,,1,0,65000,72000,Michigan,Midwest Region
8193,40,4,2,49,3,38.7,40.6,36.6,3,,1,0,200000,255000,California,West Region
8196,40,3,2,18,2,39.6,43.5,35.7,3,,0,0,13000,26000,Florida,South Region
8197,45,4,1,32,3,38.1,40.7,35,3,,1,0,85000,115000,Utah,West Region
8198,42,3,1,37,3,38.4,39.8,36.8,3,,0,0,30000,30000,Florida,South Region
8199,45,1,1,62,3,39.3,42.8,35.4,1,,1,0,60000,120000,Kansas,Midwest Region
8200,84,5,2,33,3,39.3,41.1,37.3,3,1,0,1,,,Florida,South Region
8201,40,3,1,36,1,38.3,40.9,35.5,3,2,1,0,50000,110000,Wisconsin,Midwest Region
8202,4,4,2,50,3,38.7,40.5,36.9,3,,1,0,9000,189000,New York,Northeast Region
8203,40,3,1,45,2,38.4,39.8,36.8,3,,1,0,55000,115000,Florida,South Region
8204,50,3,1,53,1,36.3,37.8,34.8,2,3,1,0,38000,48000,Florida,South Region
8205,40,5,1,46,3,38.4,41.5,34.9,3,,1,0,75000,150000,Pennsylvania,Northeast Region
8206,50,3,2,55,1,39.9,42.3,37,2,,1,0,75000,75000,Texas,South Region
8207,36,3,2,35,3,39.3,42.5,35.8,3,,1,0,78000,88000,Wisconsin,Midwest Region
8209,45,4,2,24,3,37.7,40,35.3,3,,0,0,110000,360000,Wisconsin,Midwest Region
8211,40,5,2,39,3,39.9,41.8,37.7,3,,1,0,140000,,Texas,South Region
8213,50,3,1,74,3,38.5,41,35.9,1,,1,0,150000,180000,Pennsylvania,Northeast Region
8214,40,3,2,54,1,38.2,40.7,35.1,2,,1,0,38700,38700,California,West Region
8215,45,4,2,28,3,37.9,39.6,35.9,3,,0,0,,,California,West Region
8216,65,4,1,31,3,37.9,39.6,35.9,2,2,1,0,110000,110000,California,West Region
8217,50,3,3,60,1,37.6,39.9,35.4,1,4,1,0,0,35000,North Carolina,South Region
8218,40,5,1,64,3,38.4,39.4,37.4,3,4,1,1,109000,109000,Maryland,South Region
8220,50,3,1,35,1,38.1,40.6,35.2,3,,1,0,40000,60000,Idaho,West Region
8223,52,2,2,46,3,38,40.1,36,3,2,1,0,68000,140000,Massachusetts,Northeast Region
8224,50,4,1,48,3,38.7,41.1,35.9,2,,0,0,78000,78000,New York,Northeast Region
8226,60,4,1,49,3,38.7,40.6,36.6,2,,1,1,150000,150000,California,West Region
8228,20,2,1,70,2,39.2,41.3,37,2,2,1,0,25000,40000,Tennessee,South Region
8229,48,3,2,44,2,39.8,42.2,36.9,2,,0,1,23000,23000,Tennessee,South Region
8231,40,5,2,52,2,39.1,42.1,35.8,3,4,1,0,30000,87000,Michigan,Midwest Region
8233,40,2,1,66,3,38.9,41.1,36.9,1,,1,0,160000,200000,Virginia,South Region
8234,40,4,2,54,2,38.6,40.6,36.2,3,,1,0,70000,150000,California,West Region
8235,40,3,2,35,3,38.8,40.7,36.7,3,,1,0,63000,121000,Arizona,West Region
8236,50,3,2,33,3,37.6,39.9,35,3,,1,0,48000,98000,Oregon,West Region
8239,45,4,1,29,3,38.8,40.9,36.4,3,,1,0,115000,120000,Washington,West Region
8240,60,3,1,50,3,37.9,40.2,35.5,2,,1,0,75000,75000,Pennsylvania,Northeast Region
8241,40,5,1,57,3,38.2,40.7,35.5,2,,1,0,,,Pennsylvania,Northeast Region
8242,40,4,2,59,3,37.9,40.5,35,3,,1,0,44000,60000,Pennsylvania,Northeast Region
8244,35,5,1,63,3,39.5,42,36.9,1,4,1,0,75000,80000,Georgia,South Region
8246,50,4,1,40,3,35.3,37.3,33.2,3,,1,0,77900,110000,Illinois,Midwest Region
8247,40,5,1,,3,38.4,39.8,36.8,3,2,1,0,0,0,Florida,South Region
8248,40,3,1,54,3,39.5,42.5,36.2,3,,1,0,150000,150000,Ohio,Midwest Region
8249,40,5,1,23,3,39.7,41.4,37.7,3,,0,0,40000,90000,Colorado,West Region
8250,60,4,1,57,2,39,41.3,36.5,2,,1,,,,Missouri,Midwest Region
8251,14,4,3,35,2,38.3,40.2,36.3,3,,1,0,1500,250000,New York,Northeast Region
8252,30,4,1,53,2,37.2,39.6,34.5,1,,1,0,,,New York,Northeast Region
8255,40,5,2,66,3,37.1,39.4,34.4,1,,1,0,100000,125000,California,West Region
8256,20,5,1,20,3,39.7,41.4,37.7,2,,0,0,34000,94000,Colorado,West Region
8257,4,4,1,18,2,38.3,40.3,36.2,3,,1,0,0,45654654,Minnesota,Midwest Region
8258,4,4,1,47,2,33.7,36,31.1,2,,1,0,58000,58000,Iowa,Midwest Region
8259,40,4,2,54,3,36.8,39.9,33.7,3,,1,0,85000,120000,Rhode Island,Northeast Region
8261,40,4,1,35,3,39.9,42.3,37.2,3,,1,0,94000,110000,Texas,South Region
8262,60,4,2,56,1,38.6,40.5,36.5,3,1,1,0,56000,56000,Illinois,Midwest Region
8263,20,3,1,54,3,37.8,40.6,35,3,,1,0,,,North Carolina,South Region
8265,10,3,1,70,1,38.5,41,35.9,1,4,1,0,30000,50000,Pennsylvania,Northeast Region
8266,37,4,1,65,2,38,40,35.6,1,,1,0,140000,215000,New Jersey,Northeast Region
8267,35,4,2,60,2,38.6,42.4,34.4,2,4,1,0,,,Illinois,Midwest Region
8268,35,4,1,32,2,39,41,36.9,3,,1,0,37000,37000,Missouri,Midwest Region
8270,40,2,1,36,3,37.3,39.6,35,3,,1,0,39000,39000,New York,Northeast Region
8271,50,3,2,63,3,41.2,45.5,36.3,1,,1,0,85000,200000,Iowa,Midwest Region
8272,60,4,1,69,1,38.6,40.3,36.7,3,4,1,0,35000,75000,Florida,South Region
8273,45,4,2,59,1,38.1,40.4,35.4,3,,1,0,60000,60000,California,West Region
8275,45,2,1,61,1,39.3,42.1,36.2,3,,1,0,100000,160000,Minnesota,Midwest Region
8276,44,3,1,38,2,38.1,40.4,35.7,2,,1,0,80000,80000,Michigan,Midwest Region
8277,40,3,1,34,3,39.2,41.3,37,3,,1,0,155000,155000,Maryland,South Region
8278,40,4,3,47,2,39.7,43,36.1,2,,1,0,,,Indiana,Midwest Region
8279,37,5,2,57,3,37.8,40.9,34.1,3,,1,0,62000,62000,Utah,West Region
8280,45,5,2,54,3,38.2,40.4,35.9,3,,1,0,130000,250000,Connecticut,Northeast Region
8281,40,3,1,32,3,39,41.4,36.4,3,,1,0,80000,320000,South Dakota,Midwest Region
8283,50,4,2,57,3,37.9,40.1,35.3,1,,0,0,148000,209000,California,West Region
8284,60,5,2,,2,38.7,40.6,36.8,3,2,1,0,175000,175000,Maryland,South Region
8285,20,4,1,63,2,39.2,41.4,36.8,1,2,1,0,35000,175000,Maryland,South Region
8286,50,3,3,27,2,37.9,40.2,35.5,2,1,1,0,,,Pennsylvania,Northeast Region
8287,25,2,1,55,2,38.8,41.1,36.2,1,,0,0,15000,15000,Colorado,West Region
8288,40,4,1,34,3,40.2,43.9,35.8,3,,1,0,75000,75000,Minnesota,Midwest Region
8289,55,4,1,35,3,38.8,40.9,36.4,2,4,1,0,190000,250000,Washington,West Region
8290,47,3,1,57,3,37.2,39.5,34.7,3,,1,0,140000,140000,New Mexico,West Region
8292,45,3,2,38,3,38.1,40.4,35.5,3,,1,0,117500,117500,California,West Region
8293,45,4,1,47,1,40.2,43.5,36.6,3,,1,0,,,Oklahoma,South Region
8294,56,4,2,31,3,38.6,40.9,35.7,3,2,1,0,74000,74000,California,West Region
8296,50,3,2,47,3,38.4,39.4,37.4,3,,1,0,119000,119000,Maryland,South Region
8297,40,4,1,56,2,38.5,40.6,36.4,1,,1,0,42000,110000,Missouri,Midwest Region
8298,50,4,1,62,1,39.2,41.3,37,3,,,0,90000,185000,Maryland,South Region
8299,45,4,1,50,2,39.5,42.1,36.6,3,4,1,0,130000,140000,Kansas,Midwest Region
8300,45,4,1,38,3,39.9,42.3,37.2,3,4,1,0,100000,185000,Texas,South Region
8301,35,5,2,25,2,37.9,40.9,34.4,3,4,0,0,20000,100000,Idaho,West Region
8306,50,4,3,,3,37.4,40.3,34.4,2,,1,0,,,Massachusetts,Northeast Region
8310,3,4,1,71,2,38.5,41,35.9,2,,,0,9000,31000,Pennsylvania,Northeast Region
8311,42,2,1,54,2,39.1,41.9,36,2,,,0,60000,60000,Virginia,South Region
8312,50,3,1,32,3,39.8,42.9,36,3,,0,0,50000,88000,Indiana,Midwest Region
8315,45,4,1,34,3,38.4,39.4,37.4,3,2,1,0,84000,84000,Maryland,South Region
8316,70,3,1,46,2,38.4,41.1,35.3,2,4,0,0,58000,58000,Illinois,Midwest Region
8317,26,3,2,44,2,38.8,41,36.4,2,,1,0,45000,100000,Nebraska,Midwest Region
8318,50,4,1,45,3,38.6,40.6,36.2,1,,0,0,150000,280000,California,West Region
8320,46,4,1,59,3,39.2,41.3,37,3,,1,0,300000,305000,Maryland,South Region
8323,52,3,2,26,3,39,42.1,35.8,3,2,1,0,45000,75000,Iowa,Midwest Region
8324,45,3,2,34,2,37.8,40,35.5,3,1,0,0,32000,32000,Kentucky,South Region
8325,60,4,1,51,3,38.3,41.1,35.2,3,4,1,0,220000,350000,New York,Northeast Region
8327,50,3,1,59,2,38,40.2,35.9,3,2,0,0,52000,112000,Ohio,Midwest Region
8328,60,2,2,44,3,38.7,40.6,36.8,3,2,1,0,55000,55000,Maryland,South Region
8330,50,3,1,57,3,38.9,41.4,36.3,3,,1,0,106000,175000,Virginia,South Region
8333,50,3,2,56,2,37.9,39.6,35.9,3,1,1,0,,,California,West Region
8334,44,4,1,56,3,38.6,40.9,35.7,3,,1,0,63000,63000,California,West Region
8335,10,2,1,59,1,39,42.2,35.1,2,,1,1,1200,45000,Oregon,West Region
8336,60,4,2,35,3,39.2,41.6,36.6,3,2,1,0,52000,110000,Minnesota,Midwest Region
8337,40,3,2,59,3,38.3,41.1,35.2,3,,1,0,55000,55000,New York,Northeast Region
8338,50,4,1,47,3,40.1,41.7,38.4,3,,1,1,92000,280000,California,West Region
8340,42,3,1,32,3,40.8,43.6,37.4,3,,1,0,55000,120000,Colorado,West Region
8341,50,4,1,50,2,38.8,40.7,36.7,2,,1,0,300000,300000,Arizona,West Region
8343,40,5,1,65,1,37.9,39.6,36,2,,0,0,20000,35000,Arkansas,South Region
8344,60,3,1,51,3,38.8,41,36.2,1,4,0,0,75000,125000,New Jersey,Northeast Region
8346,40,4,2,34,2,37.7,40,35,3,,1,0,68000,140000,California,West Region
8349,35,3,1,40,2,36.6,39.7,33.2,3,,0,0,35000,50000,Ohio,Midwest Region
8352,25,4,2,68,1,39.1,42,36,2,,1,0,25000,180000,New York,Northeast Region
8353,40,5,1,51,3,38.5,40.5,36.4,2,,1,0,155000,600000,Ohio,Midwest Region
8354,36,4,1,24,3,38.7,40.7,36.7,3,4,1,0,15000,40000,Kentucky,South Region
8355,50,5,1,60,3,36.8,39.3,34.2,3,,1,0,150000,300000,Michigan,Midwest Region
8357,72,4,2,28,3,39.2,42.8,35.1,3,,1,0,78000,150000,Minnesota,Midwest Region
8360,60,3,1,54,1,37.6,41.1,33.6,1,1,0,1,28000,28000,California,West Region
8362,40,4,1,54,2,37.5,39.4,35.5,2,,1,0,44000,124000,Arizona,West Region
8363,35,4,2,36,3,38.8,40.9,36.4,3,2,0,0,67000,67000,Washington,West Region
8364,40,4,2,62,1,37.7,40.3,35.2,1,,1,0,85000,85000,Connecticut,Northeast Region
8365,60,3,2,32,2,38.6,41.5,35.2,2,4,1,0,35000,60000,Oregon,West Region
8366,60,4,2,25,3,38.5,41.3,35.5,3,2,1,0,15000,75000,Massachusetts,Northeast Region
8368,45,5,2,29,3,42.4,44.6,40.3,3,,1,0,73000,73000,New York,Northeast Region
8369,29,3,2,28,3,37.1,40.7,32.5,2,,1,0,18000,60000,Utah,West Region
8370,55,3,2,49,3,38.1,40.7,35,3,,0,0,73000,120000,Utah,West Region
8371,60,4,2,37,3,38.8,40.7,36.7,2,2,1,0,120000,120000,Arizona,West Region
8372,40,4,2,30,3,42.1,43.6,40.5,3,,1,0,53000,116000,Virginia,South Region
8373,120,2,1,32,2,39.3,41.3,37.1,2,1,0,1,14000,25000,Texas,South Region
8374,55,5,2,71,3,37.9,39.6,36,2,4,1,0,300000,300000,Arkansas,South Region
8377,40,4,1,59,3,36.8,38.8,34.9,2,,1,0,56000,136000,New York,Northeast Region
8378,35,4,1,30,3,38.7,40.9,36.2,3,,1,0,43665,80000,North Dakota,Midwest Region
8379,60,3,1,49,3,38.8,41,36.2,3,,0,0,,,New Jersey,Northeast Region
8380,40,5,1,28,3,39.7,41.4,37.7,3,,1,0,95000,95000,Colorado,West Region
8381,43,4,2,51,1,37.5,39.4,35.5,2,,1,0,61000,103000,Arizona,West Region
8382,45,5,2,39,3,37.3,39.3,35.2,3,,1,0,80000,200000,Oregon,West Region
8383,78,5,2,57,3,37.5,40.1,34.5,2,2,1,0,175000,310000,California,West Region
8386,60,3,2,58,3,38.6,41.5,35.4,1,2,1,0,35000,70000,Missouri,Midwest Region
8390,45,3,2,38,2,38.6,40.5,36.5,3,,1,0,52000,160000,Illinois,Midwest Region
8391,24,4,2,57,3,39.9,41.8,37.7,3,,1,0,40000,160000,Texas,South Region
8392,45,2,2,57,2,37.2,40.4,33.7,2,,0,0,69000,69000,Oregon,West Region
8394,3,4,2,69,2,37.2,38.5,35.8,1,,1,0,,,New Mexico,West Region
8397,45,5,2,54,1,37.9,39.8,35.7,3,,1,0,43000,45000,Florida,South Region
8400,45,5,1,53,3,38.9,41.4,36,3,2,1,0,185000,250000,New Jersey,Northeast Region
8401,40,2,1,42,3,39.3,42.3,35.9,3,,1,0,63000,63000,Illinois,Midwest Region
8402,40,5,1,39,3,39.4,41.8,36.4,3,,0,0,,,Colorado,West Region
8403,55,3,2,43,3,38.1,41.2,34.6,3,2,1,0,150000,200000,Connecticut,Northeast Region
8404,55,4,2,48,3,38.8,41,36.4,3,,1,0,67000,130000,Nebraska,Midwest Region
8405,48,3,1,41,2,38.1,40.3,35.9,3,,1,0,65000,105000,New Jersey,Northeast Region
8406,45,3,1,54,3,37,39.2,34.5,3,,1,0,100000,150000,Indiana,Midwest Region
8407,55,4,1,34,3,38.7,40.7,36.7,3,,1,0,90000,90000,Kentucky,South Region
8408,42,3,2,39,3,39.6,42.3,36.5,3,,1,0,85000,140000,North Carolina,South Region
8410,34,5,1,63,3,39.1,42.5,35.6,2,,1,0,230000,230000,Wyoming,West Region
8411,50,3,1,36,3,37.3,39.6,35,2,,0,0,131000,175000,New York,Northeast Region
8412,50,3,2,57,3,39.8,42.2,37,2,,1,0,60000,120000,Georgia,South Region
8413,45,5,2,48,3,39.5,42.3,36.4,3,,1,0,100000,140000,Wisconsin,Midwest Region
8414,6,2,1,67,1,38.1,40.4,35.7,2,,1,0,2000,15000,Michigan,Midwest Region
8415,5,4,1,34,3,38.1,40.3,35.5,3,,1,0,120000,120000,New Mexico,West Region
8416,50,4,2,48,2,38.9,41.5,36,3,1,1,0,60000,80000,Missouri,Midwest Region
8417,40,4,1,55,3,38.6,40.3,36.7,3,,1,0,50000,100000,Florida,South Region
8418,45,4,2,54,2,38.7,40.7,36.7,2,,0,0,50000,150000,Kentucky,South Region
8421,40,5,1,28,3,37.9,40.1,35.5,2,2,1,0,32000,33000,Montana,West Region
8423,40,4,1,35,3,39.3,41.9,36.4,3,,1,0,90000,180000,Virginia,South Region
8424,35,5,2,53,3,38.6,40.6,36.2,3,,1,0,103000,200000,California,West Region
8426,40,3,1,46,2,37.9,40.2,35.5,2,,1,0,25000,40000,Pennsylvania,Northeast Region
8428,15,2,2,37,1,38.9,41.3,36.4,3,,0,1,8000,8000,Alabama,South Region
8429,60,2,1,52,2,38.1,40.6,35.2,2,3,1,0,,,Idaho,West Region
8430,30,3,2,50,1,38.7,40.6,36.8,2,,1,0,,,Maryland,South Region
8431,40,4,1,29,3,36.8,39.7,33.9,3,2,1,0,35000,70000,Wisconsin,Midwest Region
8433,0,3,1,61,1,38.8,40.7,36.7,3,,1,0,50000,90000,Arizona,West Region
8434,45,5,1,26,3,36.8,42,31.5,3,,0,0,50000,50000,Minnesota,Midwest Region
8435,40,4,2,36,3,39.2,41.3,37,3,,1,0,50000,50000,Tennessee,South Region
8436,42,3,2,50,3,39.9,42.3,37.2,3,,1,0,92000,222000,Texas,South Region
8437,45,2,1,62,1,38,40,35.6,1,4,1,0,49000,79000,New Jersey,Northeast Region
8438,40,4,2,49,3,38,40.9,34.9,2,,1,0,56000,185000,Ohio,Midwest Region
8439,56,4,2,34,3,35.8,38.3,33.2,3,,1,0,40000,150000,Oregon,West Region
8440,40,4,1,33,3,38.2,39.9,36.6,3,,1,0,60000,90000,Pennsylvania,Northeast Region
8441,30,4,1,67,2,38.2,39.9,36.6,1,,1,0,30000,180000,Pennsylvania,Northeast Region
8442,40,4,1,49,3,39.5,42.3,36.7,3,2,1,0,70000,70000,Kentucky,South Region
8444,60,3,1,50,3,39.2,41.3,36.9,3,,,0,,,Georgia,South Region
8445,40,4,3,40,2,41.8,45.5,37.2,2,,0,0,0,,Louisiana,South Region
8449,40,3,2,41,3,38.6,40.6,36.7,3,,1,0,28000,55000,North Carolina,South Region
8450,45,3,1,33,3,39.2,42.3,35.8,3,2,1,0,110000,135000,New Jersey,Northeast Region
8451,40,4,,55,2,39.7,42.5,36.4,3,,1,0,70000,70000,West Virginia,South Region
8452,27,5,2,44,1,39.8,42.2,37.3,3,,1,0,21000,21000,North Carolina,South Region
8456,48,4,1,51,3,38,39.8,36,3,,1,0,118000,142000,California,West Region
8459,40,4,1,43,3,38.8,40.9,36.4,3,,1,0,180000,180000,Washington,West Region
8461,15,4,1,59,2,37.6,39.8,35.3,2,,1,0,100000,160000,New York,Northeast Region
8464,0,4,1,40,3,40.1,42.3,37.7,3,,1,0,75000,75000,Missouri,Midwest Region
8465,40,3,2,44,3,38.9,41,36.4,2,,0,0,77000,110000,Maryland,South Region
8466,50,4,1,50,3,39.5,42.1,36.6,3,,1,0,90000,90000,Kansas,Midwest Region
8468,48,4,1,57,1,39.3,41.3,37.1,3,,1,0,40000,40000,Texas,South Region
8471,45,4,2,39,3,38.6,40.5,36.5,2,,1,0,280000,280000,Illinois,Midwest Region
8472,3,4,3,33,1,37.7,40,35.3,3,3,0,0,8000,33000,Wisconsin,Midwest Region
8473,37,4,1,30,3,39.2,41.5,36.7,3,4,1,1,120000,165000,North Carolina,South Region
8474,35,3,1,53,3,38,40.4,35.6,2,,0,0,20000,25000,Ohio,Midwest Region
8477,40,4,2,59,3,38.3,40.2,36.4,1,1,0,0,,70000,Delaware,South Region
8478,40,2,2,30,3,36.9,38.8,35.1,3,,0,0,36000,72000,New York,Northeast Region
8479,60,3,3,34,3,37.7,40,35,3,1,1,0,0,0,California,West Region
8480,55,5,1,56,3,38.8,40.7,36.7,3,2,1,0,70000,325000,Arizona,West Region
8481,40,4,1,68,3,38.1,40.4,35.7,3,2,1,0,65000,65000,Michigan,Midwest Region
8482,55,4,2,46,3,37.7,40.3,35.2,3,,0,0,85000,230000,Connecticut,Northeast Region
8484,8,3,2,,2,38.4,39.4,37.4,3,,1,0,20000,100000,Maryland,South Region
8485,40,3,1,62,3,39.2,41.3,36.9,1,,1,0,,,Georgia,South Region
8486,35,5,1,54,3,38.8,41.1,36.3,1,,1,0,106000,220000,North Carolina,South Region
8487,40,4,2,55,3,37.8,39.6,35.9,3,,1,0,,,Wisconsin,Midwest Region
8489,55,5,2,58,1,39.4,42.4,35.8,2,1,1,0,55000,55000,Colorado,West Region
8490,40,4,1,44,3,37.5,39.1,36,3,,1,0,70000,80000,Montana,West Region
8491,50,5,2,32,3,38.8,41.1,36.2,3,4,1,0,66000,100000,New Jersey,Northeast Region
8492,30,4,2,59,1,38,40.1,36,3,,1,0,115000,615000,Massachusetts,Northeast Region
8494,15,3,2,41,2,37.9,39.9,35.8,3,,1,0,11000,80000,South Carolina,South Region
8495,45,4,3,64,2,38.8,41.5,35.9,2,2,1,0,45000,80000,Kentucky,South Region
8496,52,4,2,48,2,39.9,43,36.4,3,2,0,0,80000,120000,North Dakota,Midwest Region
8497,40,4,1,56,3,39.6,41.1,38.1,3,,1,,,,Maryland,South Region
8498,50,5,1,51,3,39.2,41.3,36.9,3,2,1,0,100000,189850,Georgia,South Region
8499,24,3,3,37,3,38.6,40.9,35.7,3,,1,0,0,0,California,West Region
8500,50,3,1,33,2,38.5,40.6,36.3,3,1,1,0,15000,35000,Florida,South Region
8502,40,4,2,58,3,39.5,41.6,37.1,2,,1,0,0,,Virginia,South Region
8503,12,3,1,26,2,37.9,39.6,35.9,3,2,1,,,,California,West Region
8504,72,4,1,37,2,38.6,41.8,35,3,,1,0,70000,240000,Connecticut,Northeast Region
8505,25,3,2,61,3,40.4,42.7,37.5,1,,1,0,200000,250000,Oklahoma,South Region
8506,50,4,2,33,3,40.1,41.5,38.9,3,,1,0,90000,110000,District of Columbia,South Region
8507,45,3,1,47,3,39.5,42.3,36.3,3,,1,0,80000,155000,Alabama,South Region
8508,50,2,1,60,2,38.7,41.3,35.9,3,,1,0,65000,65000,Maryland,South Region
8509,4,4,2,38,2,38.6,41.6,35.4,2,,0,,,,Maryland,South Region
8511,38,4,2,58,3,38.6,40.8,36.3,3,,1,0,90000,150000,Minnesota,Midwest Region
